FACILITY_NAME,FACILITY_ID,USER_EMAIL,USER_ACTUAL_COMPANY_NAME,USER_ACTUAL_COMPANY_ID,USER_SCAC,USER_DATA
Licoln facility,Rk1fNjU0ODc1,terminology@mailinator.com,amterminology,amterminology,,"{'id': 24911, 'company_id': 'shipper-sera', 'actual_company_id': 'amterminology', 'actual_company_name': 'amterminology', 'fm_user_id': 'c9f4tffgaqerf4c6v83g', 'email': 'terminology@mailinator.com', 'name': 'terminology 12 am&am', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-09-27T04:20:50.816361Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-09-27T04:23:38.69956Z', 'last_updated_by': 'terminology-am', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Licoln facility,Rk1fNjU0ODc1,dynamic4k@mailinator.com,amterminology,amterminology,,"{'id': 24923, 'company_id': 'shipper-sera', 'actual_company_id': 'amterminology', 'actual_company_name': 'amterminology', 'fm_user_id': 'ccfiv7vn1jtej6lmsi0g', 'email': 'dynamic4k@mailinator.com', 'name': 'dynamic 4k', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-09-27T07:11:21.366144Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-09-27T07:13:52.217368Z', 'last_updated_by': 'dynamic-k', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Licoln facility,Rk1fNjU0ODc1,try1234234@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25345, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cd7rmivn1jtfbi2g6nrg', 'email': 'try1234234@mailinator.com', 'name': 'try try', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-19T08:54:37.227958Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-19T08:54:37.227958Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,user291120228@mailinator.com,1 ITX LLC,1-itx-llc,[],"{'id': 26196, 'company_id': 'shipper-sera', 'actual_company_id': '1-itx-llc', 'actual_company_name': '1 ITX LLC', 'fm_user_id': 'ce2vdp7n1jt9bk6aoc7g', 'email': 'user291120228@mailinator.com', 'name': 'fname lname', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T12:11:16.719336Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T12:11:16.719337Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,2911202213@mailinator.com,asd,asd-1475,[],"{'id': 26199, 'company_id': 'shipper-sera', 'actual_company_id': 'asd-1475', 'actual_company_name': 'asd', 'fm_user_id': 'ce2vo3nn1jt9bk6aol5g', 'email': '2911202213@mailinator.com', 'name': 'fname lanme', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T12:33:18.30379Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T12:33:18.30379Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,user291120229@mailinator.com,1 ITX LLC,1-itx-llc,[],"{'id': 26197, 'company_id': 'shipper-sera', 'actual_company_id': '1-itx-llc', 'actual_company_name': '1 ITX LLC', 'fm_user_id': 'ce2vegfn1jt9bk6aocug', 'email': 'user291120229@mailinator.com', 'name': 'fnanme lname', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T12:12:49.376163Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T12:12:49.376163Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,user2911202910@mailinator.com,1 ITX LLC,1-itx-llc,[],"{'id': 26198, 'company_id': 'shipper-sera', 'actual_company_id': '1-itx-llc', 'actual_company_name': '1 ITX LLC', 'fm_user_id': 'ce2vghnn1jt9bk6aoelg', 'email': 'user2911202910@mailinator.com', 'name': 'gfname lname', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T12:17:10.803305Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T12:17:10.803305Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Clemens Road,Rk1fODM2MDc4,vivin123456@mailinator.com,vivin123456,vivin123456,[],"{'id': 25662, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin123456', 'actual_company_name': 'vivin123456', 'fm_user_id': 'cdfq92fn1jta25t408tg', 'email': 'vivin123456@mailinator.com', 'name': 'vivin v123456', 'roles': [{'id': '5256', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-31T10:33:48.105095Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-31T10:33:48.105095Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Clemens Road,Rk1fODM2MDc4,testamcarrier1@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25554, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c7sim17gaqettvd9f7n0', 'email': 'testamcarrier1@mailinator.com', 'name': 'testing carrier', 'roles': [{'id': '5256', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-28T11:06:57.617968Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-28T11:06:57.617969Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_350319@mailinator.com,Automation_TC_23182964_6039@mailinator.com,automationtc231829646039mailinatorcom,[],"{'id': 29210, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829646039mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_6039@mailinator.com', 'fm_user_id': 'cg16q16ham3sdplodg70', 'email': 'automation_350319@mailinator.com', 'name': 'Automation Script 692651 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-03-03T21:56:20.663785Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-03-03T21:56:20.663785Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_813219@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26659, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celdcqnn1jte62bld71g', 'email': 'automation_813219@mailinator.com', 'name': 'Automation Script 709991 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T11:26:34.179617Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T11:26:34.179617Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_890023@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 30632, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cgpj9puham3sf7d11tm0', 'email': 'automation_890023@mailinator.com', 'name': 'Automation Script 458458 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-09T21:57:59.866511Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-09T21:57:59.866511Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,selfsigntest@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25386, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cd920avn1jtfbi2gsie0', 'email': 'selfsigntest@mailinator.com', 'name': 'self s', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-21T04:29:31.982556Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-21T04:29:31.982556Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,selfsigntestabc@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26120, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cbbofvk6niffoj6a4a30', 'email': 'selfsigntestabc@mailinator.com', 'name': 'selfsign upuser', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-23T19:53:09.589059Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-23T19:53:09.58906Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite12334@yopmail.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26238, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce43alnn1jt9bk6bhr30', 'email': 'invite12334@yopmail.com', 'name': 'invite v3455', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-01T05:02:14.509122Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-01T05:02:14.509122Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_864575@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26660, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celdcvnn1jte62bld77g', 'email': 'automation_864575@mailinator.com', 'name': 'Automation Script 290816 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T11:26:54.170344Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T11:26:54.170344Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite14@yopmail.com,selfsigntest1334,selfsigntest1334,[],"{'id': 26512, 'company_id': 'shipper-sera', 'actual_company_id': 'selfsigntest1334', 'actual_company_name': 'selfsigntest1334', 'fm_user_id': 'ceftiv7n1jtbhk7kb8r0', 'email': 'invite14@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-19T03:24:45.804452Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-19T03:24:45.804452Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_731361@mailinator.com,Automation_TC_23182964_8353@mailinator.com,automationtc231829648353mailinatorcom,[],"{'id': 26767, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829648353mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_8353@mailinator.com', 'fm_user_id': 'ceoatqvn1jtcd3dovkvg', 'email': 'automation_731361@mailinator.com', 'name': 'Automation Script 735368 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-31T21:51:39.642492Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-31T21:51:39.642492Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_132426@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 39343, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cm4ao45sa9ktefqa09mg', 'email': 'automation_132426@mailinator.com', 'name': 'Automation Script 864252 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-12-24T22:09:20.57038Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-12-24T22:09:20.57038Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,selfsigntest1@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25387, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cd92207n1jtfbi2gsj70', 'email': 'selfsigntest1@mailinator.com', 'name': 'self s', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-21T04:33:04.222886Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-21T04:33:04.222886Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite41@yopmail.com,Carrier sera,carrier-sera,[],"{'id': 26121, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c9qn1js6nifafmhj02b0', 'email': 'invite41@yopmail.com', 'name': 'Carrier636 Admin', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-23T19:53:10.818367Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-23T19:53:10.818367Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite21345@yopmail.com,CCC SHIPPING,ccc-shipping,,"{'id': 26239, 'company_id': 'shipper-sera', 'actual_company_id': 'ccc-shipping', 'actual_company_name': 'CCC SHIPPING', 'fm_user_id': 'ce43cgvn1jt9bk6bhrt0', 'email': 'invite21345@yopmail.com', 'name': 'invite v1344', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-12-01T05:06:11.080121Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-01T05:12:34.220188Z', 'last_updated_by': 'invite-v-4041', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite78@mailinator.com,Shipper Sera,shipper-sera-8587,[],"{'id': 26457, 'company_id': 'shipper-sera', 'actual_company_id': 'shipper-sera-8587', 'actual_company_name': 'Shipper Sera', 'fm_user_id': 'cedce47n1jtbhk7it9kg', 'email': 'invite78@mailinator.com', 'name': 'invite test5678', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-15T07:04:48.917827Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-15T07:04:48.917827Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite15@yopmail.com,AM Automation Carrier Backend Test,am-automation-carrier-backend-test,[],"{'id': 26513, 'company_id': 'shipper-sera', 'actual_company_id': 'am-automation-carrier-backend-test', 'actual_company_name': 'AM Automation Carrier Backend Test', 'fm_user_id': 'ceftjpfn1jtbhk7kb9hg', 'email': 'invite15@yopmail.com', 'name': 'FNAME Lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-19T03:26:29.106969Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-19T03:26:29.106969Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_197780@mailinator.com,Automation_TC_23182964_6109@mailinator.com,automationtc231829646109mailinatorcom,[],"{'id': 39344, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829646109mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_6109@mailinator.com', 'fm_user_id': 'cm4b1kdsa9ktefqa0vrg', 'email': 'automation_197780@mailinator.com', 'name': 'Automation Script 420051 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-12-24T22:29:37.217203Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-12-24T22:29:37.217203Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_593334@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26661, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celeqrvn1jte62ble0m0', 'email': 'automation_593334@mailinator.com', 'name': 'Automation Script 232963 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T13:04:47.705639Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T13:04:47.705639Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_403166@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26662, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celer0vn1jte62ble0sg', 'email': 'automation_403166@mailinator.com', 'name': 'Automation Script 214510 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T13:05:07.452337Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T13:05:07.452337Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_650056@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26663, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celes0vn1jte62ble1qg', 'email': 'automation_650056@mailinator.com', 'name': 'Automation Script 392215 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T13:07:15.143126Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T13:07:15.143126Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_762094@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26664, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celes5vn1jte62ble210', 'email': 'automation_762094@mailinator.com', 'name': 'Automation Script 282762 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T13:07:35.78871Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T13:07:35.78871Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_502492@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26882, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cepvmqnn1jtcd3dpscp0', 'email': 'automation_502492@mailinator.com', 'name': 'Automation Script 118095 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-03T09:54:50.690869Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-03T09:54:50.690869Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_631642@mailinator.com,Automation_TC_23182964_7337@mailinator.com,automationtc231829647337mailinatorcom,[],"{'id': 26883, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829647337mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_7337@mailinator.com', 'fm_user_id': 'cepvn0nn1jtcd3dpscvg', 'email': 'automation_631642@mailinator.com', 'name': 'Automation Script 255910 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-03T09:55:14.068669Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-03T09:55:14.068669Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivin12345678903@mailinator.com,vivin12345678903,vivin12345678903,[],"{'id': 25667, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin12345678903', 'actual_company_name': 'vivin12345678903', 'fm_user_id': 'cdfqennn1jta25t40ci0', 'email': 'vivin12345678903@mailinator.com', 'name': 'vivin v12345678903', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-31T10:45:53.359983Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-31T10:45:53.359983Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vaijayanthi1234@mailinator.com,vaijayanthi selfsignup,vaijayanthi-selfsignup,[],"{'id': 25670, 'company_id': 'shipper-sera', 'actual_company_id': 'vaijayanthi-selfsignup', 'actual_company_name': 'vaijayanthi selfsignup', 'fm_user_id': 'cdfqsmvn1jta25t40k20', 'email': 'vaijayanthi1234@mailinator.com', 'name': 'vaijayanthi v1234', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-31T11:15:40.620757Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-31T11:15:40.620757Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_220725@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26665, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celf90fn1jte62ble8c0', 'email': 'automation_220725@mailinator.com', 'name': 'Automation Script 652379 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T13:34:57.234315Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T13:34:57.234315Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
