FACILITY_NAME,FACILITY_ID,USER_EMAIL,USER_ACTUAL_COMPANY_NAME,USER_ACTUAL_COMPANY_ID,USER_SCAC,USER_DATA
APMT - Valencia_1,Rk1fNjE3MzQ5,ayman@mailinator.com,Ayman Carrier,ayman-carrier,['XXXX'],"{'id': 3997, 'company_id': 'shipper-sera', 'actual_company_id': 'ayman-carrier', 'actual_company_name': 'Ayman Carrier', 'fm_user_id': 'c4jb1og09rifb92io4lg', 'email': 'ayman@mailinator.com', 'name': 'ayman hussain', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': ['XXXX'], 'carrier_type': 'CPU', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2021-09-22T07:00:44.861423Z', 'created_by': 'dc-manager', 'last_updated_at': '2021-10-05T11:47:13.33931Z', 'last_updated_by': 'ayman-hussain-5186', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
APMT - Valencia_1,Rk1fNjE3MzQ5,qatcarrieruser@mailinator.com,Dean Carrier,dean-carrier,['SCAC1'],"{'id': 964, 'company_id': 'shipper-sera', 'actual_company_id': 'dean-carrier', 'actual_company_name': 'Dean Carrier', 'fm_user_id': 'c15hqgnotjcop2ma32h0', 'email': 'qatcarrieruser@mailinator.com', 'name': 'qatcarrieruser', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': ['SCAC1'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2021-06-16T11:48:40.640201Z', 'created_by': 'dc-manager', 'last_updated_at': '2021-10-13T06:13:53.360671Z', 'last_updated_by': 'qatcarrieruser', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
APMT - Valencia_1,Rk1fNjE3MzQ5,carriersera@mailinator.com,Carrier sera,carrier-sera,['TESTSERA'],"{'id': 7348, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c236qndlc538mj46dua0', 'email': 'carriersera@mailinator.com', 'name': 'carrier-sera', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': ['TESTSERA'], 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2021-10-26T08:05:54.005042Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-16T08:45:57.525198Z', 'last_updated_by': 'vivin-venkateshwaran', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
APMT - Valencia_1,Rk1fNjE3MzQ5,qatcarrieruser2@mailinator.com,XPO Logistics,xlft,['SHAC'],"{'id': 15100, 'company_id': 'shipper-sera', 'actual_company_id': 'xlft', 'actual_company_name': 'XPO Logistics', 'fm_user_id': 'c6hjps68g29dgt6np370', 'email': 'qatcarrieruser2@mailinator.com', 'name': 'qatcarrieruser2', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': ['SHAC'], 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-01-31T06:28:55.40814Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:30.478112Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Licoln facility,Rk1fNjU0ODc1,re15@dispostable.com,wsds,wsds,['223311'],"{'id': 7997, 'company_id': 'shipper-sera', 'actual_company_id': 'wsds', 'actual_company_name': 'wsds', 'fm_user_id': 'c62g6tu8g29eh5lj26gg', 'email': 're15@dispostable.com', 'name': 're re', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': ['223311'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2021-11-05T10:12:07.563511Z', 'created_by': 'dc-manager', 'last_updated_at': '2021-11-05T10:16:30.878886Z', 'last_updated_by': 're-re', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Licoln facility,Rk1fNjU0ODc1,re32@dispostable.com,shipper sera,shipper-sera-807,['D222'],"{'id': 10363, 'company_id': 'shipper-sera', 'actual_company_id': 'shipper-sera-807', 'actual_company_name': 'shipper sera', 'fm_user_id': 'c6ndtoe8g29dgt6t1eu0', 'email': 're32@dispostable.com', 'name': 'asd asd', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': ['D222'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2021-12-07T04:11:13.090136Z', 'created_by': 'dc-manager', 'last_updated_at': '2021-12-07T04:12:01.26333Z', 'last_updated_by': 'asd-asd-5328', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Licoln facility,Rk1fNjU0ODc1,all@mailinator.com,Carrier sera,carrier-sera,"['TL', 'TL1', 'scac1234', 'CAR-130360']","{'id': 25535, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cddm3bvn1jta25t2tdg0', 'email': 'all@mailinator.com', 'name': 'all user', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': ['TL', 'TL1', 'scac1234', 'CAR-130360'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-28T05:00:03.80218Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:31.914757Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Licoln facility,Rk1fNjU0ODc1,qatcarrieruser@mailinator.com,Dean Carrier,dean-carrier,['SCAC1'],"{'id': 6367, 'company_id': 'shipper-sera', 'actual_company_id': 'dean-carrier', 'actual_company_name': 'Dean Carrier', 'fm_user_id': 'c15hqgnotjcop2ma32h0', 'email': 'qatcarrieruser@mailinator.com', 'name': 'qatcarrieruser', 'roles': [{'id': '1482', 'name': 'Guest'}], 'scac': ['SCAC1'], 'carrier_type': 'CPU', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2021-10-18T13:02:16.03477Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:33.43917Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinoriginalcompany1@mailinator.com,Vivin Original Company,vivin-original-company,['VOCU1'],"{'id': 25716, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdh0o17n1jt93kntmh60', 'email': 'vivinoriginalcompany1@mailinator.com', 'name': 'VivinOriginalCompany User1', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VOCU1'], 'carrier_type': 'CPU', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-02T07:19:39.401752Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-03T04:56:03.475239Z', 'last_updated_by': 'vivinoriginalcompany-user', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinduplicatecompany2@mailinator.com,Vivin Original Company,vivin-original-company,['VDCU2'],"{'id': 25715, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdh0qr7n1jt93kntmihg', 'email': 'vivinduplicatecompany2@mailinator.com', 'name': 'VivinDuplicateCompany User2', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VDCU2'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-02T07:19:38.200406Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-02T10:48:21.059522Z', 'last_updated_by': 'vivin-venkateshwaran', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinduplicatecompany1@mailinator.com,Vivin Original Company,vivin-original-company,['VDCU1'],"{'id': 25714, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdh0pmvn1jt93kntmi0g', 'email': 'vivinduplicatecompany1@mailinator.com', 'name': 'VivinDuplicateCompany User1', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VDCU1'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-02T07:19:36.597024Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-02T10:50:12.98175Z', 'last_updated_by': 'vivin-venkateshwaran', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinoriginalcompany2@mailinator.com,Vivin Original Company,vivin-original-company,['VOCU2'],"{'id': 25717, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdh0oj7n1jt93kntmhg0', 'email': 'vivinoriginalcompany2@mailinator.com', 'name': 'VivinOriginalCompany User2', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VOCU2'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-02T07:19:40.863361Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-02T10:49:35.917027Z', 'last_updated_by': 'vivin-venkateshwaran', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinduplicatecompanynewuser2@mailinator.com,Vivin Original Company,vivin-original-company,['VDCNU2'],"{'id': 26111, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdv247fn1jtd2sjsp72g', 'email': 'vivinduplicatecompanynewuser2@mailinator.com', 'name': 'Vivinduplicatecompany Newuser2', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VDCNU2'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-23T14:57:39.394361Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-23T20:26:05.035732Z', 'last_updated_by': 'vivinduplicatecompany-newuser-4', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinduplicatecompany3@mailinator.com,,vivin-original-company,['VDCU3'],"{'id': 25739, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'fm_user_id': 'cdh5g7nn1jt93kntpkk0', 'email': 'vivinduplicatecompany3@mailinator.com', 'name': 'VivinDuplicateCompany User3', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VDCU3'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-03T05:27:01.637835Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T11:34:20.900143Z', 'last_updated_by': 'vivinduplicatecompany-user-6528', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,carriersera@mailinator.com,Carrier sera,carrier-sera,['CS'],"{'id': 26118, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c236qndlc538mj46dua0', 'email': 'carriersera@mailinator.com', 'name': 'carrier-sera', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['CS'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-23T16:01:43.278987Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-23T17:03:20.302401Z', 'last_updated_by': 'vivin-venkateshwaran', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinduplicatecompanynewuser3@mailinator.com,Vivin Original Company,vivin-original-company,['VDCNU3'],"{'id': 26114, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdv25nfn1jtd2sjsp7o0', 'email': 'vivinduplicatecompanynewuser3@mailinator.com', 'name': 'Vivinduplicatecompany Newuser3', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VDCNU3'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-23T14:57:43.321551Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-23T16:06:06.004749Z', 'last_updated_by': 'vivinduplicatecompany-newuser-9174', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,qatcarrieruser2@mailinator.com,XPO Logistics,xlft,['SHAC'],"{'id': 28620, 'company_id': 'shipper-sera', 'actual_company_id': 'xlft', 'actual_company_name': 'XPO Logistics', 'fm_user_id': 'c6hjps68g29dgt6np370', 'email': 'qatcarrieruser2@mailinator.com', 'name': 'qatcarrieruser2', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['SHAC'], 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-02-15T12:26:31.462393Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:35.997722Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Duplicate Carrier checking facility,Rk1fNjc5NDI5,vivinduplicatecompanynewuser1@mailinator.com,Vivin Original Company,vivin-original-company,['VDCNU1'],"{'id': 26122, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'cdv20fvn1jtd2sjsp57g', 'email': 'vivinduplicatecompanynewuser1@mailinator.com', 'name': 'Vivinduplicatecompany Newuser1', 'roles': [{'id': '5250', 'name': 'Guest'}], 'scac': ['VDCNU1'], 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-23T20:57:52.968415Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:34.656244Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Clemens Road,Rk1fODM2MDc4,carriersera@mailinator.com,Carrier sera,carrier-sera,['SERASCAC'],"{'id': 26568, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c236qndlc538mj46dua0', 'email': 'carriersera@mailinator.com', 'name': 'carrier-sera', 'roles': [{'id': '5256', 'name': 'Guest'}], 'scac': ['SERASCAC'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-23T06:50:12.504853Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:37.33668Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
Clemens Road,Rk1fODM2MDc4,qatcarrieruser2@mailinator.com,XPO Logistics,xlft,['SHAC'],"{'id': 28621, 'company_id': 'shipper-sera', 'actual_company_id': 'xlft', 'actual_company_name': 'XPO Logistics', 'fm_user_id': 'c6hjps68g29dgt6np370', 'email': 'qatcarrieruser2@mailinator.com', 'name': 'qatcarrieruser2', 'roles': [{'id': '5256', 'name': 'Guest'}], 'scac': ['SHAC'], 'carrier_type': 'CPU', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-02-15T12:26:32.899546Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:38.771259Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite13@yopmail.com,selfsigntest134444,selfsigntest134444,['ABCD'],"{'id': 26510, 'company_id': 'shipper-sera', 'actual_company_id': 'selfsigntest134444', 'actual_company_name': 'selfsigntest134444', 'fm_user_id': 'cefthc7n1jtbhk7kb7s0', 'email': 'invite13@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': ['ABCD'], 'carrier_type': 'CPU', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-12-19T03:21:21.713424Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-19T03:25:54.89892Z', 'last_updated_by': 'fname-lname-3665', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,all@mailinator.com,Carrier sera,carrier-sera,"['TL', 'TL1', 'scac1234', 'CAR-130360']","{'id': 25540, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cddm3bvn1jta25t2tdg0', 'email': 'all@mailinator.com', 'name': 'all user', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': ['TL', 'TL1', 'scac1234', 'CAR-130360'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-28T05:00:57.43689Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:40.065357Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vaijayanthi12345@mailinator.com,vaijayanthi12345,vaijayanthi12345,['ABCD'],"{'id': 25674, 'company_id': 'shipper-sera', 'actual_company_id': 'vaijayanthi12345', 'actual_company_name': 'vaijayanthi12345', 'fm_user_id': 'cdfqukfn1jta25t40lb0', 'email': 'vaijayanthi12345@mailinator.com', 'name': 'vaijayanthi v12345', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': ['ABCD'], 'carrier_type': 'CPU', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-10-31T11:19:48.340282Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-31T11:28:41.110209Z', 'last_updated_by': 'vaijayanthi-v-8923', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite00123@mailinator.com,test568790,test568790,['iuujnijin'],"{'id': 26316, 'company_id': 'shipper-sera', 'actual_company_id': 'test568790', 'actual_company_name': 'test568790', 'fm_user_id': 'ce7kj8vn1jtfvatsp310', 'email': 'invite00123@mailinator.com', 'name': 'test t5678', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': ['iuujnijin'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-06T13:54:45.703003Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:41.333629Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivindup12@mailinator.com,,vivin-original-company,['ABCD'],"{'id': 26202, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'fm_user_id': 'ce30s0fn1jt9bk6apiv0', 'email': 'vivindup12@mailinator.com', 'name': 'vivin dup test new', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': ['ABCD'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-29T13:50:50.337358Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T13:53:01.018219Z', 'last_updated_by': 'vivinduptestnew', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivinselfsignuptest@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,['ABCD'],"{'id': 26151, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce05fv7n1jt9bk69acf0', 'email': 'vivinselfsignuptest@mailinator.com', 'name': 'VivinSelfsignup Test', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': ['ABCD'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-25T05:51:56.934882Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-25T05:54:24.353415Z', 'last_updated_by': 'vivinselfsignup-test', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MDT -21600 Facility,Rk1fODY3ODY0,qatcarrieruser2@mailinator.com,XPO Logistics,xlft,['SHAC'],"{'id': 28622, 'company_id': 'shipper-sera', 'actual_company_id': 'xlft', 'actual_company_name': 'XPO Logistics', 'fm_user_id': 'c6hjps68g29dgt6np370', 'email': 'qatcarrieruser2@mailinator.com', 'name': 'qatcarrieruser2', 'roles': [{'id': '5257', 'name': 'Guest'}], 'scac': ['SHAC'], 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-02-15T12:26:34.27021Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:43.886892Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
"Volvo, Gent1",Rk1fODYxNDU1,multicarrieruser1@mailinator.com,multiinvite,multiinvite,['ete4rt'],"{'id': 25804, 'company_id': 'shipper-sera', 'actual_company_id': 'multiinvite', 'actual_company_name': 'multiinvite', 'fm_user_id': 'cdjtvnvn1jt93knvbaq0', 'email': 'multicarrieruser1@mailinator.com', 'name': 'multi carrier', 'roles': [{'id': '4950', 'name': 'Guest'}], 'scac': ['ete4rt'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-06T16:25:05.049443Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:45.221763Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
"Volvo, Gent1",Rk1fODYxNDU1,all@mailinator.com,Carrier sera,carrier-sera,"['TL', 'TL1', 'scac1234', 'CAR-130360']","{'id': 25537, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cddm3bvn1jta25t2tdg0', 'email': 'all@mailinator.com', 'name': 'all user', 'roles': [{'id': '4950', 'name': 'Guest'}], 'scac': ['TL', 'TL1', 'scac1234', 'CAR-130360'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-28T05:00:28.207439Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:46.935494Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
"Volvo, Gent1",Rk1fODYxNDU1,vaijayanthi12345@mailinator.com,vaijayanthi12345,vaijayanthi12345,['ABCD'],"{'id': 25675, 'company_id': 'shipper-sera', 'actual_company_id': 'vaijayanthi12345', 'actual_company_name': 'vaijayanthi12345', 'fm_user_id': 'cdfqukfn1jta25t40lb0', 'email': 'vaijayanthi12345@mailinator.com', 'name': 'vaijayanthi v12345', 'roles': [{'id': '4950', 'name': 'Guest'}], 'scac': ['ABCD'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-31T11:31:52.351494Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-24T09:09:48.296977Z', 'last_updated_by': 'automationqat-superadmin', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
"Volvo, Gent1",Rk1fODYxNDU1,carriersera@mailinator.com,Carrier sera,carrier-sera,['TL'],"{'id': 24276, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c236qndlc538mj46dua0', 'email': 'carriersera@mailinator.com', 'name': 'carrier-sera', 'roles': [{'id': '4950', 'name': 'Guest'}], 'scac': ['TL'], 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-08-26T06:51:14.103524Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-10-10T07:32:58.571233Z', 'last_updated_by': 'carriersera', 'collaborator_type': 'Carrier', 'approved': True, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
"Volvo, Gent1",Rk1fODYxNDU1,rakshanafk@gmail.com,Carrier sera,carrier-sera,"['TL', 'TL1', 'scac1234', 'CAR-130360']","{'id': 34955, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'c6f1n8u8g29dgt6lu9gg', 'email': 'rakshanafk@gmail.com', 'name': 'rakshana fk', 'roles': [{'id': '4950', 'name': 'Guest'}], 'scac': ['TL', 'TL1', 'scac1234', 'CAR-130360'], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '0001-01-01T00:00:00Z', 'created_by': '', 'last_updated_at': '2023-12-20T07:34:01.80957Z', 'last_updated_by': 'rakshana', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
"Volvo, Gent1",Rk1fODYxNDU1,emailtest@mailinator.com,Carrier sera,carrier-sera-2247,['TL'],"{'id': 35329, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-2247', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'ck5tpck2c0moaohu8lq0', 'email': 'emailtest@mailinator.com', 'name': 'EmailTest', 'roles': [{'id': '4950', 'name': 'Guest'}], 'scac': ['TL'], 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-09-21T09:26:31.012988Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-09-21T10:33:08.341274Z', 'last_updated_by': 'emailtest', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
